,frame,y,x,A,bg,x0,y0,x_std,y_std,sigma,niter,neglogL,retcode,xy_std,particle,dx,dy,step_length,step_sigma,p_value,Rg,log_p_values,track_length,motion
9164,10,23.101711791302503,310.4621707996208,52.339755799092934,106.17018474685399,311,23,0.18391223551809696,0.16786651075233433,1.5050793533515083,7,10.483715049452446,0,0.17607225193855439,113,0.23837041346564547,0.40203035044986635,0.4673851267409192,0.26218013561578857,0.20413239107793268,1.0704373114276216,-148.00083287389992,67,mobile
9165,11,23.497045692063903,309.5059393715815,59.71588781445199,106.60652908079095,309,23,0.1490858838197593,0.15925929385257273,1.5246631168909408,4,12.654448697771649,0,0.15425648030591596,113,-0.9562314280393025,0.3953339007614005,1.0347306108651222,0.23408652165189522,5.716964350759105e-05,1.0704373114276216,-148.00083287389992,67,mobile
9166,12,24.052910089009238,309.7970922382651,51.85558742088655,105.72053934180747,309,24,0.1746067924735738,0.1745024206233256,1.6328610624433617,4,11.884290509704597,0,0.17455461434936304,113,0.2911528666836034,0.555864396945335,0.6274991789392884,0.2329471508884028,0.02656610856666322,1.0704373114276216,-148.00083287389992,67,mobile
9167,13,24.218684284248297,310.55894876370144,48.33693621440649,107.07697566749435,310,25,0.17875355181552988,0.19807286346748998,1.7038218863881553,5,13.966611033086298,0,0.18866066300222503,113,0.7618565254363148,0.16577419523905945,0.7796835570646926,0.25702560019401566,0.010041601922024903,1.0704373114276216,-148.00083287389992,67,mobile
9168,14,24.20067865135734,311.1501419643748,47.01213425898098,106.46725746729038,311,25,0.19506246307891537,0.19135967336246867,1.6390267460633685,5,13.598441498992628,0,0.193219938272172,113,0.5911932006733878,-0.018005632890957912,0.5914673307446899,0.2700496071286553,0.09085177138068087,1.0704373114276216,-148.00083287389992,67,mobile
9169,15,23.95332189658824,310.27713234253923,40.165877150463096,106.72239331542767,310,24,0.23393555175955127,0.21278160748887864,1.675003238493635,5,13.040076577692103,0,0.22360887153979034,113,-0.8730096218355925,-0.24735675476910046,0.9073759771712193,0.2955247400425223,0.0089720149808785,1.0704373114276216,-148.00083287389992,67,mobile
9170,16,23.878253129248844,310.244413572308,34.292972425045484,106.1882360341314,309,23,0.2557790594409772,0.2844761371409846,1.8319212921292343,9,15.93751437091626,0,0.2705084100829096,113,-0.03271877023121306,-0.07506876733939549,0.08188917972051744,0.3509639972374404,0.9731465284948091,1.0704373114276216,-148.00083287389992,67,mobile
9171,17,24.134465462778365,310.0346979697603,34.14917674130627,105.95132534175839,310,25,0.2579991746963897,0.2651763973181071,1.7679151340711186,6,11.640317611734865,0,0.26161240016351367,113,-0.20971560254770338,0.2562123335295219,0.33109725731964207,0.37631881144170565,0.6790557842479304,1.0704373114276216,-148.00083287389992,67,mobile
9172,18,24.125611292251943,310.22435241435767,37.205052277895525,105.90144576347053,310,24,0.23668540780607716,0.24102430306729863,1.6789800792209086,5,12.362924087331638,0,0.23886470745738692,113,0.1896544445973518,-0.008854170526422678,0.18986101414255893,0.3542561169380388,0.8662191513819452,1.0704373114276216,-148.00083287389992,67,mobile
9173,19,24.179581033753255,310.2191967751687,46.75027513721433,105.3961298396718,310,24,0.19662885410696732,0.18982906681198958,1.7010349640269269,4,19.345616085701597,0,0.19325886897388414,113,-0.005155639188956229,0.053969741501312285,0.05421543703748197,0.3072545181210001,0.9845530295200283,1.0704373114276216,-148.00083287389992,67,mobile
9174,20,23.640734526617305,309.68569851192285,58.190334241935716,107.75672877325933,310,23,0.15542618265139296,0.16670659744200586,1.3868137250511747,7,12.168892745952025,0,0.1611651139115956,113,-0.5334982632458605,-0.5388465071359505,0.7582716895275489,0.2516409831072882,0.010673285112748504,1.0704373114276216,-148.00083287389992,67,mobile
9175,21,22.696928686154944,308.910385419351,36.09861843815907,106.93344074549515,308,23,0.253631591236961,0.2397771963569325,1.597506826355201,4,12.557274888074236,0,0.2468016288096412,113,-0.7753130925718779,-0.9438058404623604,1.2214253378754805,0.2947630199418331,0.00018682333330846825,1.0704373114276216,-148.00083287389992,67,mobile
9176,22,23.025651109842766,308.8431001038668,43.16879635500656,106.62209333129404,309,23,0.21181175699756183,0.2054973150572342,1.619634806535999,4,10.547606936816159,0,0.20867842113899362,113,-0.0672853154841846,0.3287224236878217,0.33553799414522645,0.3231992070413464,0.583386257956016,1.0704373114276216,-148.00083287389992,67,mobile
9177,23,23.82446678078793,309.54141377577554,37.94835786891163,105.79350082258479,309,24,0.24184349321853912,0.2305251844872298,1.6688274762378839,6,12.127861529812414,0,0.23625212792165165,113,0.6983136719087497,0.7988156709451637,1.0610129407892501,0.3152169909706195,0.0034654997187061735,1.0704373114276216,-148.00083287389992,67,mobile
9178,24,23.93417971101741,309.90090152386625,50.90340207623872,104.68575256435088,309,24,0.18340994893652007,0.17469052808079052,1.7020338104382726,6,16.059196863542496,0,0.17910330813533618,113,0.3594877480907144,0.10971293022948103,0.37585684520422386,0.29646764230271344,0.4476973835069484,1.0704373114276216,-148.00083287389992,67,mobile
9179,25,24.145879928851002,309.6361102384814,53.38962814428885,106.91203735915903,309,24,0.16793737801142541,0.17417801540190347,1.60757164951932,4,13.915351716228004,0,0.17108615371019673,113,-0.2647912853848311,0.2117002178335916,0.3390153492786738,0.24768622686045794,0.3919152385936635,1.0704373114276216,-148.00083287389992,67,mobile
9180,26,23.014955297021377,309.1607687237056,53.391846704750435,106.76955184395786,309,23,0.172619756259088,0.17336676488095812,1.4942075722631707,5,9.464070833296168,0,0.17299366378026154,113,-0.47534151477583464,-1.1309246318296253,1.2267599922349761,0.24330491096454926,3.01706320264355e-06,1.0704373114276216,-148.00083287389992,67,mobile
9181,27,22.610819403972915,308.92744752819607,57.2188816959237,107.40409733101573,309,23,0.15785496748132036,0.16838410927833986,1.473662947642632,6,18.20735521259854,0,0.16320447147058903,113,-0.23332119550951802,-0.404135893048462,0.46665254775268145,0.2378287350513232,0.14587711401686132,1.0704373114276216,-148.00083287389992,67,mobile
9182,28,22.40272143105118,309.33239196451956,69.9487542820676,107.69008158898465,309,22,0.13750228527541372,0.1387138887562849,1.40763273347015,8,19.480617061946724,0,0.13810941566354598,113,0.40494443632348975,-0.2080979729217347,0.4552853641876531,0.21379876099482062,0.1035817507570992,1.0704373114276216,-148.00083287389992,67,mobile
9183,29,22.089811626061223,309.5024016982461,68.19957939531253,104.86264242267032,310,22,0.13297043070468537,0.13906386735172702,1.6304753177722655,4,14.309732124131102,0,0.1360512672572517,113,0.1700097337265447,-0.3129098049899568,0.35611213910876927,0.19386634059895558,0.18505690990994583,1.0704373114276216,-148.00083287389992,67,mobile
9184,30,22.585427085169552,309.7852599552831,56.95286247260998,106.64137930337557,310,23,0.16346383052583757,0.1580945935163742,1.6076676673370633,4,12.133110665401084,0,0.16080162373136556,113,0.28285825703699174,0.49561545910832905,0.5706518000332292,0.21063501493566494,0.025479659067892665,1.0704373114276216,-148.00083287389992,67,mobile
9185,31,22.744159613105843,310.6006390278733,49.90565115141449,103.58720096129781,311,23,0.1825554125186187,0.1780364516970588,1.7065615593098369,5,13.643367866577945,0,0.18031008953012334,113,0.8153790725901899,0.15873252793629078,0.8306858897580262,0.24159654505187933,0.0027094291029824856,1.0704373114276216,-148.00083287389992,67,mobile
9186,32,22.728461033065777,310.90952008322586,51.756701668712275,104.76508701395646,311,23,0.17626905155651204,0.17500063452210177,1.6611677331530235,6,15.65502534549189,0,0.17563598808298164,113,0.3088810553525718,-0.01569858004006619,0.30927973061775793,0.25171358464780236,0.47008197720474554,1.0704373114276216,-148.00083287389992,67,mobile
9187,33,22.478772137023434,310.36353988680145,25.658387536922294,105.12494803007296,312,22,0.40195322524763866,0.3174842016210681,1.9603645898445332,7,11.817164449096271,0,0.362189600600256,113,-0.5459801964244093,-0.24968889604234334,0.6003656549924227,0.4025286413323383,0.32881349153714245,1.0704373114276216,-148.00083287389992,67,mobile
9188,34,22.862379700184057,309.7132167305327,24.58967017577226,105.763612998129,310,23,0.3711198315715917,0.34052680753789455,1.9469414672410117,4,11.315489094464027,0,0.3561519591674857,113,-0.6503231562687688,0.3836075631606235,0.7550330920518684,0.50796212929884,0.3313145133775467,1.0704373114276216,-148.00083287389992,67,mobile
9189,35,23.570003219282654,309.4632050573827,35.39753326123732,107.28019206628748,309,24,0.2514634232769706,0.24998323930820038,1.5297300275252192,6,9.536308235807562,0,0.25072442360208336,113,-0.2500116731499702,0.7076235190985969,0.7504910935465723,0.43555361852409785,0.2266174518699759,1.0704373114276216,-148.00083287389992,67,mobile
9190,36,23.77051391538677,309.4852652345186,31.50097910977259,104.4912535539244,309,23,0.28397147165697245,0.2765225307346246,1.8941927217942711,5,8.431084594399323,0,0.2802717491283309,113,0.022060177135870163,0.20051069610411432,0.20172057571656507,0.37605184476352593,0.8659989690756645,1.0704373114276216,-148.00083287389992,67,mobile
9191,37,24.173385766916844,309.5379316025069,40.66426579695241,105.40128983104786,310,25,0.211735739947315,0.22902912817143983,1.5640238377319486,7,15.445264039962483,0,0.22055199514174295,113,0.05266636798830859,0.402871851530076,0.4062997355061304,0.35664469142335126,0.5226095815502475,1.0704373114276216,-148.00083287389992,67,mobile
9192,38,23.58832491568654,310.6966386591961,24.432798312179766,107.5490089607673,311,24,0.371477394069607,0.3514542650074466,1.5360213892792374,7,14.60366476277978,0,0.3616044487396903,113,1.1587070566891953,-0.5850608512303026,1.2980363025985306,0.4235575048436029,0.00913263645913727,1.0704373114276216,-148.00083287389992,67,mobile
9193,39,24.193153870876028,311.0703267845499,25.127896666735428,105.91172255625041,311,24,0.36738511980417454,0.34446691041067673,1.9200093201395794,7,9.43632661183076,0,0.35611043134216447,113,0.3736881253537945,0.6048289551894861,0.7109577203083448,0.5075159274929584,0.3748604356155626,1.0704373114276216,-148.00083287389992,67,mobile
9194,40,24.854858756466143,310.8710264512312,24.898786827862637,106.16236631651573,310,25,0.36455388437117076,0.33739497441049005,1.717081012470965,6,9.616474590319775,0,0.3512370306271565,113,-0.1993003333186607,0.6617048855901153,0.6910672749268025,0.5001820578494239,0.38502278372659055,1.0704373114276216,-148.00083287389992,67,mobile
9195,41,25.445693927582465,310.7486123226069,25.33751694663549,105.23930605376917,312,25,0.3550730051871663,0.34486969592921723,1.8030704034837146,7,10.481845461393723,0,0.3500085328838114,113,-0.12241412862431389,0.5908351711163213,0.6033833096091594,0.4958562541455539,0.47694051645227975,1.0704373114276216,-148.00083287389992,67,mobile
9196,42,24.509324877975057,309.2343827196612,23.34317165919191,105.60652746110728,309,24,0.36870107984850886,0.3764195189274268,1.6415478543805397,5,6.490956312801238,0,0.37258028699262385,113,-1.5142296029457043,-0.9363690496074071,1.780359033313164,0.5111966777542515,0.0023234607482802328,1.0704373114276216,-148.00083287389992,67,mobile
9197,43,24.03086857524671,309.7609201524488,18.590646502692586,106.98866764407876,309,23,0.5034797613029607,0.4601063415948359,1.7359391826198582,11,12.088340936559918,0,0.4822808909844294,113,0.5265374327876202,-0.4784563027283468,0.7114507022605692,0.6094349252087881,0.5059059848320742,1.0704373114276216,-148.00083287389992,67,mobile
9198,44,24.054483043388835,310.7443884963002,18.376514427583267,103.4473939697143,312,24,0.5384529021263555,0.5011548304971546,2.376522562413591,8,10.447191587434961,0,0.5201382950422543,113,0.9834683438513707,0.023614468142124423,0.9837518114155589,0.7093227077841215,0.38223088099025054,1.0704373114276216,-148.00083287389992,67,mobile
9199,45,22.637822246700303,310.5266328631515,15.763838388203986,109.11404798049064,310,23,0.660580817821992,0.5046110120880084,1.0950853627149228,9,13.488490800299846,0,0.587792178577963,113,-0.21775563314866986,-1.4166607966885323,1.4332987576364409,0.7848843807637473,0.1887427370420183,1.0704373114276216,-148.00083287389992,67,mobile
9200,46,23.42003330652929,310.80977302604293,15.881416197892706,106.7478259655021,310,24,0.5225055279624582,0.5740374931984417,1.733950849732842,6,9.895891932850665,0,0.54887661197617,113,0.28314016289141364,0.7822110598289882,0.8318788938066437,0.804217122655236,0.5856766472366621,1.0704373114276216,-148.00083287389992,67,mobile
9201,47,24.182509585777215,309.52233953937025,23.73291383764212,106.17929675387781,310,25,0.36805697789820824,0.3770921639735768,1.5494665774696421,8,10.820328814603359,0,0.3726019586031702,113,-1.2874334866726826,0.7624762792479238,1.4962804078854801,0.6633986393785848,0.0785839053116427,1.0704373114276216,-148.00083287389992,67,mobile
9202,48,24.302242508710872,309.40082906277934,12.852087621168389,105.24196632080647,309,24,0.6772172632507896,0.7064329783318749,2.1514656598018393,9,9.779356078350414,0,0.6919793257459838,113,-0.12151047659091319,0.11973292293365745,0.17058947433997215,0.7859183207018302,0.9767183182226914,1.0704373114276216,-148.00083287389992,67,mobile
9203,49,24.295797048632625,309.72560233750335,20.964890332453585,105.3446177677038,310,24,0.4357053855985681,0.4021193754277463,1.5953853253503854,5,5.6179792640736945,0,0.41924883728759327,113,0.3247732747240093,-0.006445460078246867,0.3248372268238003,0.8090766186381023,0.922564825788821,1.0704373114276216,-148.00083287389992,67,mobile
9204,50,23.7231991127338,308.89428238612544,14.602634804659596,107.26183567919811,309,24,0.5832839108577995,0.6298030059459465,1.2390400380699942,5,6.765726054248867,0,0.606989269659736,113,-0.8313199513779068,-0.5725979358988269,1.0094361088026138,0.7377028948357588,0.39211837200255134,1.0704373114276216,-148.00083287389992,67,mobile
9205,51,23.01020276634975,309.7201173847236,19.587088562925448,105.9243494185623,310,23,0.42113687415137113,0.4648260164380477,1.5016182675757772,5,6.944396536273446,0,0.44351972466151496,113,0.8258349985981681,-0.712996346384049,1.0910395203046677,0.7517617439361262,0.3488369308869493,1.0704373114276216,-148.00083287389992,67,mobile
9206,52,22.643578837274337,309.8914039241382,19.968819787402722,106.8953859850129,309,22,0.4601653463740101,0.4121416358431809,1.6036012697350324,6,8.85848068272896,0,0.43681396154370217,113,0.17128653941460925,-0.36662392907541275,0.4046630499011811,0.6225079783933126,0.8095438673008669,1.0704373114276216,-148.00083287389992,67,mobile
9207,53,22.854513238043648,309.2056674562745,16.840312841495084,104.39413139230162,309,23,0.5379160405895052,0.5346303406097337,2.29446154636578,9,10.684323637985573,0,0.5362757069940657,113,-0.6857364678637055,0.21093440076931103,0.7174453462014364,0.691663264104353,0.5839323081361526,1.0704373114276216,-148.00083287389992,67,mobile
9208,54,23.63641318404473,309.20296851166404,25.809104054499134,106.47738000208071,309,24,0.3370780408934515,0.34957443925239395,1.2748426279170089,5,9.726735663018143,0,0.34338309089935765,113,-0.0026989446104721537,0.7818999460010829,0.7819046040652957,0.6367916307769611,0.4705531432294618,1.0704373114276216,-148.00083287389992,67,mobile
9209,55,23.303284807102198,309.08570925914745,20.620465517682778,105.43648025260632,309,22,0.4320838328785651,0.4248311626663821,1.732561172477095,6,7.719615656575333,0,0.42847284360126126,113,-0.11725925251658964,-0.3331283769425326,0.3531632028186337,0.5490909986690252,0.8131506264771287,1.0704373114276216,-148.00083287389992,67,mobile
